Year,Week,Resort,Visitors,Avg_Max_Temp,Avg_Min_Temp,Avg_Temp,Temp_Range,Total_Rainfall,Max_Daily_Rain,Snow_Days,Powder_Days,Week_Start_Date,Week_End_Date,Cluster
2019,12,Charlotte Pass,3980.0,6.414285714285714,-1.1285714285714286,2.6428571428571423,7.542857142857143,0.2,0.2,0,0,2019-08-24,2019-08-30,2.0
2019,13,Mt. Baw Baw,8502.0,7.028571428571429,1.0285714285714287,4.028571428571429,6.000000000000001,23.0,14.6,1,0,2019-08-31,2019-09-06,2.0
2019,13,Mt. Stirling,1083.0,5.628571428571428,0.17142857142857143,2.9,5.457142857142856,27.400000000000002,11.8,1,0,2019-08-31,2019-09-06,2.0
2019,13,Mt. Hotham,33186.0,4.457142857142857,-0.8857142857142856,1.7857142857142858,5.3428571428571425,0.0,0.0,0,0,2019-08-31,2019-09-06,2.0
2019,13,Falls Creek,35090.0,6.257142857142857,0.31428571428571433,3.2857142857142856,5.942857142857143,9.6,6.8,0,0,2019-08-31,2019-09-06,2.0
2019,13,Mt. Buller,34454.0,5.628571428571428,0.17142857142857143,2.9,5.457142857142856,27.400000000000002,11.8,1,0,2019-08-31,2019-09-06,2.0
2019,13,Thredbo,45841.0,5.485714285714286,-1.4285714285714286,2.0285714285714285,6.914285714285715,3.5999999999999996,2.4,0,0,2019-08-31,2019-09-06,2.0
2019,13,Perisher,59693.0,7.814285714285714,-1.2285714285714284,3.2928571428571427,9.042857142857143,7.6,4.0,0,0,2019-08-31,2019-09-06,2.0
2019,13,Charlotte Pass,3238.0,10.157142857142857,2.900000000000001,6.5285714285714285,7.257142857142856,8.0,5.6,0,0,2019-08-31,2019-09-06,2.0
2019,14,Mt. Baw Baw,6878.0,4.114285714285714,-1.8571428571428572,1.1285714285714283,5.9714285714285715,154.6,44.0,3,2,2019-09-07,2019-09-13,3.0
2019,14,Mt. Stirling,522.0,2.8857142857142857,-3.142857142857143,-0.12857142857142856,6.0285714285714285,52.199999999999996,18.2,3,3,2019-09-07,2019-09-13,0.0
2019,14,Mt. Hotham,27192.0,1.6999999999999997,-3.985714285714285,-1.1428571428571426,5.685714285714285,0.0,0.0,0,0,2019-09-07,2019-09-13,2.0
2019,14,Falls Creek,30655.0,3.757142857142857,-3.028571428571428,0.36428571428571455,6.785714285714285,28.799999999999997,12.8,3,2,2019-09-07,2019-09-13,2.0
2019,14,Mt. Buller,30775.0,2.8857142857142857,-3.142857142857143,-0.12857142857142856,6.0285714285714285,52.199999999999996,18.2,3,3,2019-09-07,2019-09-13,0.0
2019,14,Thredbo,37957.0,2.1142857142857143,-3.9714285714285715,-0.9285714285714286,6.085714285714285,17.799999999999997,11.0,3,1,2019-09-07,2019-09-13,1.0
2019,14,Perisher,49945.0,5.457142857142857,-3.2857142857142856,1.0857142857142859,8.742857142857144,60.400000000000006,34.8,2,2,2019-09-07,2019-09-13,2.0
2019,14,Charlotte Pass,2733.0,5.414285714285714,-1.1571428571428573,2.128571428571428,6.571428571428571,48.400000000000006,34.4,3,1,2019-09-07,2019-09-13,2.0
2019,15,Mt. Baw Baw,6089.0,7.085714285714287,-0.8428571428571427,3.1214285714285723,7.92857142857143,47.400000000000006,37.2,1,1,2019-09-14,2019-09-20,2.0
2019,15,Mt. Stirling,363.0,6.200000000000001,-0.47142857142857153,2.8642857142857148,6.671428571428573,28.799999999999997,27.0,1,0,2019-09-14,2019-09-20,2.0
2019,15,Mt. Hotham,20169.0,5.357142857142857,-0.9857142857142859,2.1857142857142855,6.3428571428571425,0.0,0.0,0,0,2019-09-14,2019-09-20,2.0
2019,15,Falls Creek,22832.0,6.685714285714286,0.1714285714285715,3.428571428571429,6.514285714285714,33.0,26.6,0,0,2019-09-14,2019-09-20,2.0
2019,15,Mt. Buller,22540.0,6.200000000000001,-0.47142857142857153,2.8642857142857148,6.671428571428573,28.799999999999997,27.0,1,0,2019-09-14,2019-09-20,2.0
2019,15,Thredbo,28383.0,5.042857142857143,-1.457142857142857,1.7928571428571427,6.5,39.2,35.2,1,1,2019-09-14,2019-09-20,2.0
2019,15,Perisher,37747.0,8.500000000000002,-0.7285714285714285,3.8857142857142866,9.22857142857143,40.2,33.6,0,0,2019-09-14,2019-09-20,2.0
2019,15,Charlotte Pass,2018.0,10.885714285714286,2.314285714285714,6.6,8.571428571428573,17.599999999999998,17.2,0,0,2019-09-14,2019-09-20,2.0
2020,1,Mt. Baw Baw,1074.0,5.057142857142857,-0.05714285714285716,2.5,5.114285714285714,17.8,17.8,0,0,2020-06-08,2020-06-14,2.0
2020,1,Mt. Stirling,126.0,4.8999999999999995,-0.39999999999999997,2.2499999999999996,5.3,31.4,31.4,0,0,2020-06-08,2020-06-14,2.0
2020,1,Mt. Hotham,2016.0,5.3,0.6,2.9499999999999997,4.7,29.4,29.4,0,0,2020-06-08,2020-06-14,3.0
2020,1,Falls Creek,2905.0,4.5857142857142845,-0.6142857142857144,1.985714285714285,5.199999999999999,26.8,25.8,1,0,2020-06-08,2020-06-14,3.0
2020,1,Mt. Buller,2665.0,4.8999999999999995,-0.39999999999999997,2.2499999999999996,5.3,31.4,31.4,0,0,2020-06-08,2020-06-14,2.0
2020,1,Thredbo,2281.0,4.628571428571428,-2.5857142857142854,1.0214285714285714,7.2142857142857135,41.8,41.8,1,0,2020-06-08,2020-06-14,2.0
2020,1,Perisher,2987.0,6.9,-3.8571428571428568,1.5214285714285718,10.757142857142856,42.0,42.0,1,0,2020-06-08,2020-06-14,2.0
2020,1,Charlotte Pass,161.0,6.9,2.371428571428571,4.635714285714286,4.528571428571429,37.2,37.2,0,0,2020-06-08,2020-06-14,3.0
2020,2,Mt. Baw Baw,544.0,4.142857142857143,0.27142857142857146,2.2071428571428573,3.871428571428572,18.599999999999998,9.2,1,0,2020-06-15,2020-06-21,1.0
2020,2,Mt. Stirling,27.0,2.9571428571428577,-6.344131569286608e-17,1.4785714285714289,2.9571428571428577,92.79999999999998,45.4,1,0,2020-06-15,2020-06-21,3.0
2020,2,Mt. Hotham,1346.0,5.3,0.6,2.9499999999999997,4.7,100.0,27.0,0,0,2020-06-15,2020-06-21,3.0
2020,2,Falls Creek,1931.0,2.8999999999999995,0.028571428571428564,1.464285714285714,2.871428571428571,94.8,38.8,1,1,2020-06-15,2020-06-21,3.0
2020,2,Mt. Buller,2843.0,2.9571428571428577,-6.344131569286608e-17,1.4785714285714289,2.9571428571428577,92.79999999999998,45.4,1,0,2020-06-15,2020-06-21,3.0
2020,2,Thredbo,1666.0,3.3285714285714287,-1.442857142857143,0.9428571428571428,4.771428571428572,64.4,44.2,2,1,2020-06-15,2020-06-21,3.0
2020,2,Perisher,2205.0,4.585714285714286,-1.0857142857142856,1.7500000000000004,5.671428571428572,78.80000000000001,48.2,1,0,2020-06-15,2020-06-21,3.0
2020,2,Charlotte Pass,122.0,5.557142857142857,1.9857142857142858,3.7714285714285714,3.571428571428571,66.2,41.6,1,0,2020-06-15,2020-06-21,3.0
2020,3,Mt. Baw Baw,603.0,2.242857142857143,-1.3428571428571427,0.45000000000000007,3.5857142857142854,59.2,29.4,3,0,2020-06-22,2020-06-28,3.0
2020,3,Mt. Stirling,24.0,1.6285714285714283,-2.3999999999999995,-0.38571428571428557,4.028571428571428,31.4,19.4,4,1,2020-06-22,2020-06-28,1.0
2020,3,Mt. Hotham,1416.0,5.3,0.6,2.9499999999999997,4.7,12.6,5.6,0,0,2020-06-22,2020-06-28,2.0
2020,3,Falls Creek,1672.0,1.8142857142857143,-2.857142857142857,-0.5214285714285715,4.671428571428572,16.999999999999996,10.6,3,0,2020-06-22,2020-06-28,1.0
2020,3,Mt. Buller,3537.0,1.6285714285714283,-2.3999999999999995,-0.38571428571428557,4.028571428571428,31.4,19.4,4,1,2020-06-22,2020-06-28,1.0
2020,3,Thredbo,1787.0,0.6,-4.9,-2.1500000000000004,5.5,1.8,0.8,4,0,2020-06-22,2020-06-28,1.0
2020,3,Perisher,2373.0,3.2857142857142856,-3.8285714285714283,-0.27142857142857135,7.114285714285714,10.799999999999999,6.6,2,1,2020-06-22,2020-06-28,1.0
2020,3,Charlotte Pass,133.0,3.7285714285714286,-0.6285714285714287,1.55,4.357142857142858,25.0,17.2,1,0,2020-06-22,2020-06-28,1.0
2020,4,Mt. Baw Baw,2168.0,3.7999999999999994,-1.2714285714285711,1.2642857142857142,5.07142857142857,55.800000000000004,21.4,3,1,2020-06-29,2020-07-05,3.0
2020,4,Mt. Stirling,93.0,1.3714285714285717,-2.3428571428571425,-0.48571428571428543,3.7142857142857144,47.599999999999994,16.2,4,2,2020-06-29,2020-07-05,0.0
2020,4,Mt. Hotham,4172.0,5.3,0.6,2.9499999999999997,4.7,34.0,19.8,0,0,2020-06-29,2020-07-05,2.0
2020,4,Falls Creek,4208.0,1.3142857142857145,-2.9285714285714284,-0.8071428571428569,4.242857142857143,18.8,16.8,2,1,2020-06-29,2020-07-05,1.0
2020,4,Mt. Buller,9988.0,1.3714285714285717,-2.3428571428571425,-0.48571428571428543,3.7142857142857144,47.599999999999994,16.2,4,2,2020-06-29,2020-07-05,0.0
2020,4,Thredbo,5251.0,0.0571428571428571,-4.957142857142857,-2.45,5.014285714285714,27.4,19.4,4,1,2020-06-29,2020-07-05,1.0
2020,4,Perisher,6968.0,2.857142857142857,-3.3285714285714283,-0.23571428571428554,6.185714285714285,47.8,25.4,3,1,2020-06-29,2020-07-05,1.0
2020,4,Charlotte Pass,379.0,3.585714285714285,-0.6714285714285716,1.4571428571428566,4.257142857142856,16.2,8.0,2,0,2020-06-29,2020-07-05,1.0
2020,5,Mt. Baw Baw,4055.0,3.8285714285714283,-0.14285714285714282,1.8428571428571427,3.971428571428571,14.6,7.2,2,0,2020-07-06,2020-07-12,1.0
2020,5,Mt. Stirling,171.0,2.5857142857142854,-0.8714285714285713,0.857142857142857,3.457142857142857,16.200000000000003,9.8,2,0,2020-07-06,2020-07-12,1.0
2020,5,Mt. Hotham,9325.0,3.185714285714286,-0.05714285714285715,1.5642857142857145,3.242857142857143,11.0,6.8,2,0,2020-07-06,2020-07-12,1.0
2020,5,Falls Creek,7199.0,2.142857142857143,-1.2857142857142858,0.4285714285714285,3.428571428571429,20.600000000000005,9.4,4,0,2020-07-06,2020-07-12,1.0
2020,5,Mt. Buller,3537.0,2.5857142857142854,-0.8714285714285713,0.857142857142857,3.457142857142857,16.200000000000003,9.8,2,0,2020-07-06,2020-07-12,1.0
2020,5,Thredbo,6327.0,2.0714285714285716,-2.9714285714285715,-0.44999999999999996,5.042857142857143,1.5999999999999999,1.4,1,0,2020-07-06,2020-07-12,1.0
2020,5,Perisher,8403.0,4.8,-4.771428571428571,0.014285714285714235,9.571428571428571,0.8,0.8,1,0,2020-07-06,2020-07-12,2.0
2020,5,Charlotte Pass,457.0,5.97142857142857,1.3571428571428572,3.6642857142857137,4.614285714285712,2.8,1.8,0,0,2020-07-06,2020-07-12,2.0
2020,6,Mt. Baw Baw,2945.0,3.9857142857142853,-0.7999999999999999,1.5928571428571427,4.785714285714286,88.60000000000001,66.8,2,0,2020-07-13,2020-07-19,3.0
2020,6,Mt. Stirling,438.0,4.057142857142858,-1.8,1.128571428571429,5.857142857142858,1.2,1.0,1,0,2020-07-13,2020-07-19,2.0
2020,6,Mt. Hotham,15316.0,1.1285714285714286,-2.9,-0.8857142857142857,4.0285714285714285,7.800000000000001,6.4,3,0,2020-07-13,2020-07-19,1.0
2020,6,Falls Creek,8741.0,1.4000000000000001,-2.3,-0.44999999999999984,3.7,29.599999999999998,21.4,3,0,2020-07-13,2020-07-19,1.0
2020,6,Mt. Buller,15619.0,4.057142857142858,-1.8,1.128571428571429,5.857142857142858,1.2,1.0,1,0,2020-07-13,2020-07-19,2.0
2020,6,Thredbo,10795.0,0.07142857142857159,-4.614285714285714,-2.2714285714285714,4.685714285714285,60.6,31.8,2,2,2020-07-13,2020-07-19,0.0
2020,6,Perisher,14350.0,2.842857142857143,-3.757142857142857,-0.4571428571428571,6.6,99.4,75.2,4,0,2020-07-13,2020-07-19,3.0
2020,6,Charlotte Pass,765.0,5.185714285714286,-0.15714285714285717,2.5142857142857142,5.342857142857143,11.600000000000001,8.4,0,0,2020-07-13,2020-07-19,2.0
2020,7,Mt. Baw Baw,1149.0,3.057142857142857,-1.1999999999999997,0.9285714285714286,4.257142857142856,18.4,12.4,3,0,2020-07-20,2020-07-26,1.0
2020,7,Mt. Stirling,108.0,4.585714285714286,-0.6142857142857141,1.9857142857142862,5.2,8.6,4.8,1,0,2020-07-20,2020-07-26,2.0
2020,7,Mt. Hotham,8953.0,3.3000000000000003,-2.442857142857143,0.4285714285714286,5.742857142857144,4.0,3.8,2,0,2020-07-20,2020-07-26,1.0
2020,7,Falls Creek,6964.0,4.042857142857143,-1.3428571428571432,1.3499999999999996,5.385714285714286,5.800000000000001,2.6,1,0,2020-07-20,2020-07-26,2.0
2020,7,Mt. Buller,6805.0,4.585714285714286,-0.6142857142857141,1.9857142857142862,5.2,8.6,4.8,1,0,2020-07-20,2020-07-26,2.0
2020,7,Thredbo,5849.0,2.457142857142857,-3.085714285714286,-0.3142857142857145,5.542857142857143,7.6,5.6,2,0,2020-07-20,2020-07-26,1.0
2020,7,Perisher,7748.0,5.314285714285714,-4.271428571428571,0.5214285714285714,9.585714285714285,17.799999999999997,10.2,1,0,2020-07-20,2020-07-26,2.0
2020,7,Charlotte Pass,422.0,6.614285714285714,0.6142857142857144,3.6142857142857143,5.999999999999999,9.4,4.0,1,0,2020-07-20,2020-07-26,2.0
2020,8,Mt. Baw Baw,941.0,5.700000000000001,-0.6571428571428569,2.5214285714285722,6.357142857142858,78.0,59.0,0,0,2020-07-27,2020-08-02,2.0
2020,8,Mt. Stirling,127.0,5.528571428571429,-0.2857142857142857,2.621428571428572,5.814285714285715,1.0,0.6,0,0,2020-07-27,2020-08-02,2.0
2020,8,Mt. Hotham,4401.0,4.014285714285715,-1.4,1.3071428571428576,5.414285714285715,4.0,2.2,2,0,2020-07-27,2020-08-02,2.0
2020,8,Falls Creek,3407.0,5.028571428571429,-1.3571428571428572,1.835714285714286,6.385714285714286,29.2,22.2,1,0,2020-07-27,2020-08-02,2.0
2020,8,Mt. Buller,7366.0,5.528571428571429,-0.2857142857142857,2.621428571428572,5.814285714285715,1.0,0.6,0,0,2020-07-27,2020-08-02,2.0
2020,8,Thredbo,3997.0,3.4428571428571426,-2.042857142857143,0.6999999999999997,5.485714285714286,36.2,23.8,2,0,2020-07-27,2020-08-02,1.0
2020,8,Perisher,5264.0,6.271428571428571,-2.4714285714285715,1.9,8.742857142857144,62.599999999999994,36.0,0,0,2020-07-27,2020-08-02,2.0
2020,8,Charlotte Pass,286.0,7.1,1.957142857142857,4.5285714285714285,5.142857142857142,3.8000000000000003,2.2,0,0,2020-07-27,2020-08-02,2.0
2020,9,Mt. Baw Baw,834.0,0.8285714285714284,-3.3857142857142857,-1.2785714285714287,4.214285714285714,42.0,15.4,4,1,2020-08-03,2020-08-09,1.0
2020,9,Mt. Stirling,98.0,0.3571428571428572,-4.128571428571428,-1.8857142857142855,4.485714285714286,17.2,8.6,5,0,2020-08-03,2020-08-09,1.0
2020,9,Mt. Hotham,3476.0,-1.1142857142857143,-4.785714285714286,-2.95,3.6714285714285713,10.0,5.2,4,0,2020-08-03,2020-08-09,1.0
2020,9,Falls Creek,4837.0,-0.0428571428571428,-4.242857142857143,-2.142857142857143,4.2,34.0,29.2,5,0,2020-08-03,2020-08-09,1.0
2020,9,Mt. Buller,7312.0,0.3571428571428572,-4.128571428571428,-1.8857142857142855,4.485714285714286,17.2,8.6,5,0,2020-08-03,2020-08-09,1.0
2020,9,Thredbo,4059.0,-0.9571428571428573,-5.171428571428571,-3.064285714285714,4.2142857142857135,32.8,15.8,5,0,2020-08-03,2020-08-09,1.0
2020,9,Perisher,5356.0,1.457142857142857,-4.385714285714286,-1.4642857142857144,5.842857142857143,90.0,49.8,4,2,2020-08-03,2020-08-09,0.0
2020,9,Charlotte Pass,292.0,3.6,-1.4571428571428573,1.0714285714285714,5.057142857142857,19.0,10.4,1,0,2020-08-03,2020-08-09,2.0
2020,10,Mt. Baw Baw,0.0,4.585714285714286,-0.0428571428571428,2.271428571428572,4.628571428571429,47.2,31.2,0,0,2020-08-10,2020-08-16,2.0
2020,10,Mt. Stirling,9.0,3.9428571428571426,-0.5142857142857141,1.7142857142857142,4.457142857142856,5.199999999999999,3.8,1,0,2020-08-10,2020-08-16,2.0
2020,10,Mt. Hotham,1043.0,2.6714285714285713,-1.4714285714285713,0.6,4.142857142857142,37.199999999999996,21.2,2,0,2020-08-10,2020-08-16,1.0
2020,10,Falls Creek,4869.0,3.5285714285714285,-0.9142857142857144,1.307142857142857,4.442857142857143,69.19999999999999,31.8,2,0,2020-08-10,2020-08-16,3.0
2020,10,Mt. Buller,3812.0,3.9428571428571426,-0.5142857142857141,1.7142857142857142,4.457142857142856,5.199999999999999,3.8,1,0,2020-08-10,2020-08-16,2.0
2020,10,Thredbo,2366.0,1.714285714285714,-2.8000000000000003,-0.5428571428571431,4.514285714285714,33.0,9.4,3,0,2020-08-10,2020-08-16,1.0
2020,10,Perisher,3128.0,4.328571428571428,-1.3142857142857143,1.5071428571428571,5.642857142857142,52.800000000000004,21.4,0,0,2020-08-10,2020-08-16,2.0
2020,10,Charlotte Pass,176.0,6.857142857142857,1.4285714285714286,4.142857142857142,5.428571428571428,38.0,19.0,0,0,2020-08-10,2020-08-16,2.0
2020,11,Mt. Baw Baw,0.0,0.10000000000000002,-2.3857142857142857,-1.1428571428571428,2.4857142857142858,152.2,50.8,5,4,2020-08-17,2020-08-23,0.0
2020,11,Mt. Stirling,0.0,-0.6571428571428573,-3.1,-1.8785714285714286,2.442857142857143,78.4,25.6,6,5,2020-08-17,2020-08-23,0.0
2020,11,Mt. Hotham,0.0,-1.342857142857143,-3.7142857142857144,-2.5285714285714285,2.3714285714285714,38.0,10.6,7,2,2020-08-17,2020-08-23,0.0
2020,11,Falls Creek,0.0,-0.6,-3.3857142857142857,-1.9928571428571429,2.7857142857142856,10.6,9.2,1,1,2020-08-17,2020-08-23,1.0
2020,11,Mt. Buller,0.0,-0.6571428571428573,-3.1,-1.8785714285714286,2.442857142857143,78.4,25.6,6,5,2020-08-17,2020-08-23,0.0
2020,11,Thredbo,0.0,-2.228571428571428,-4.228571428571429,-3.2285714285714286,2.0000000000000004,37.4,9.4,7,3,2020-08-17,2020-08-23,0.0
2020,11,Perisher,0.0,-0.04285714285714277,-2.7857142857142856,-1.4142857142857141,2.742857142857143,127.0,30.0,6,4,2020-08-17,2020-08-23,0.0
2020,11,Charlotte Pass,0.0,4.142857142857143,0.057142857142857155,2.1,4.085714285714286,51.400000000000006,21.6,0,0,2020-08-17,2020-08-23,2.0
2020,12,Mt. Baw Baw,0.0,4.0285714285714285,-1.4857142857142858,1.2714285714285714,5.514285714285714,26.400000000000002,11.8,3,1,2020-08-24,2020-08-30,2.0
2020,12,Mt. Stirling,0.0,2.2857142857142856,-3.414285714285714,-0.5642857142857143,5.699999999999999,17.2,8.6,3,1,2020-08-24,2020-08-30,1.0
2020,12,Mt. Hotham,0.0,0.7285714285714285,-4.514285714285714,-1.8928571428571428,5.242857142857143,6.4,3.8,3,0,2020-08-24,2020-08-30,1.0
2020,12,Falls Creek,0.0,2.7142857142857144,-4.1000000000000005,-0.6928571428571431,6.814285714285715,19.799999999999997,6.2,4,0,2020-08-24,2020-08-30,1.0
2020,12,Mt. Buller,0.0,2.2857142857142856,-3.414285714285714,-0.5642857142857143,5.699999999999999,17.2,8.6,3,1,2020-08-24,2020-08-30,1.0
2020,12,Thredbo,0.0,0.04285714285714289,-5.928571428571429,-2.942857142857143,5.9714285714285715,5.0,4.8,1,0,2020-08-24,2020-08-30,1.0
2020,12,Perisher,0.0,4.185714285714286,-4.799999999999999,-0.3071428571428565,8.985714285714284,11.600000000000001,9.4,0,0,2020-08-24,2020-08-30,2.0
2020,12,Charlotte Pass,0.0,4.3999999999999995,-0.19999999999999998,2.0999999999999996,4.6,35.0,5.0,0,0,2020-08-24,2020-08-30,2.0
2020,13,Mt. Baw Baw,0.0,7.657142857142858,-0.5857142857142855,3.5357142857142865,8.242857142857144,20.2,14.2,1,0,2020-08-31,2020-09-06,2.0
2020,13,Mt. Stirling,0.0,3.857142857142857,-1.7857142857142858,1.0357142857142856,5.642857142857143,16.4,11.4,1,0,2020-08-31,2020-09-06,2.0
2020,13,Mt. Hotham,0.0,2.8999999999999995,-2.528571428571429,0.18571428571428528,5.428571428571429,1.6,0.8,2,0,2020-08-31,2020-09-06,2.0
2020,13,Falls Creek,0.0,4.442857142857142,-1.7285714285714284,1.3571428571428568,6.171428571428571,3.6,1.2,0,0,2020-08-31,2020-09-06,2.0
2020,13,Mt. Buller,0.0,3.857142857142857,-1.7857142857142858,1.0357142857142856,5.642857142857143,16.4,11.4,1,0,2020-08-31,2020-09-06,2.0
2020,13,Thredbo,0.0,3.6,-2.3714285714285714,0.6142857142857143,5.9714285714285715,1.2000000000000002,0.6,2,0,2020-08-31,2020-09-06,2.0
2020,13,Perisher,0.0,6.485714285714287,-1.7857142857142858,2.3500000000000005,8.271428571428572,2.4,1.8,0,0,2020-08-31,2020-09-06,2.0
2020,13,Charlotte Pass,0.0,4.3999999999999995,-0.19999999999999998,2.0999999999999996,4.6,35.0,5.0,0,0,2020-08-31,2020-09-06,2.0
2020,14,Mt. Baw Baw,0.0,10.114285714285712,2.6142857142857143,6.364285714285713,7.499999999999998,5.0,3.0,0,0,2020-09-07,2020-09-13,2.0
2020,14,Mt. Stirling,0.0,9.114285714285712,1.9571428571428573,5.535714285714285,7.157142857142855,24.0,18.2,0,0,2020-09-07,2020-09-13,2.0
2020,14,Mt. Hotham,0.0,7.128571428571428,0.8857142857142859,4.007142857142857,6.242857142857142,13.2,11.2,0,0,2020-09-07,2020-09-13,2.0
2020,14,Falls Creek,0.0,8.142857142857144,1.385714285714286,4.764285714285715,6.757142857142858,19.4,14.0,0,0,2020-09-07,2020-09-13,2.0
2020,14,Mt. Buller,0.0,9.114285714285712,1.9571428571428573,5.535714285714285,7.157142857142855,24.0,18.2,0,0,2020-09-07,2020-09-13,2.0
2020,14,Thredbo,0.0,6.6000000000000005,-0.4,3.1,7.000000000000001,12.8,6.8,0,0,2020-09-07,2020-09-13,2.0
2020,14,Perisher,0.0,8.457142857142857,1.2999999999999996,4.878571428571428,7.1571428571428575,15.2,8.8,0,0,2020-09-07,2020-09-13,2.0
2020,14,Charlotte Pass,0.0,9.942857142857141,2.257142857142857,6.1,7.685714285714284,15.6,5.0,0,0,2020-09-07,2020-09-13,2.0
2020,15,Mt. Baw Baw,0.0,10.042857142857143,2.1714285714285713,6.107142857142857,7.871428571428572,1.0,0.8,0,0,2020-09-14,2020-09-20,2.0
2020,15,Mt. Stirling,0.0,9.742857142857144,3.9,6.821428571428572,5.842857142857143,28.799999999999997,24.4,0,0,2020-09-14,2020-09-20,2.0
2020,15,Mt. Hotham,0.0,8.957142857142857,3.142857142857143,6.05,5.814285714285715,21.2,18.4,0,0,2020-09-14,2020-09-20,2.0
2020,15,Falls Creek,0.0,9.714285714285712,3.7285714285714286,6.72142857142857,5.985714285714283,22.6,13.6,0,0,2020-09-14,2020-09-20,2.0
2020,15,Mt. Buller,0.0,9.742857142857144,3.9,6.821428571428572,5.842857142857143,28.799999999999997,24.4,0,0,2020-09-14,2020-09-20,2.0
2020,15,Thredbo,0.0,8.542857142857143,2.5,5.521428571428571,6.042857142857143,17.2,11.2,0,0,2020-09-14,2020-09-20,2.0
2020,15,Perisher,0.0,11.942857142857145,2.942857142857143,7.442857142857144,9.000000000000002,13.2,9.4,0,0,2020-09-14,2020-09-20,2.0
2020,15,Charlotte Pass,0.0,12.885714285714286,6.214285714285714,9.55,6.671428571428572,26.0,11.6,0,0,2020-09-14,2020-09-20,2.0
2021,1,Mt. Baw Baw,334.0,4.542857142857143,-1.485714285714286,1.5285714285714285,6.0285714285714285,348.2,280.6,0,0,2021-06-08,2021-06-14,3.0
2021,1,Mt. Stirling,216.0,2.3857142857142857,-1.5857142857142859,0.3999999999999999,3.9714285714285715,79.2,47.4,3,0,2021-06-08,2021-06-14,3.0
2021,1,Mt. Hotham,3992.0,0.9428571428571428,-2.3,-0.6785714285714285,3.242857142857143,48.800000000000004,23.6,5,0,2021-06-08,2021-06-14,1.0
2021,1,Falls Creek,8585.0,1.5142857142857142,-1.6714285714285715,-0.07857142857142863,3.185714285714286,63.800000000000004,23.0,4,0,2021-06-08,2021-06-14,3.0
2021,1,Mt. Buller,2198.0,2.3857142857142857,-1.5857142857142859,0.3999999999999999,3.9714285714285715,79.2,47.4,3,0,2021-06-08,2021-06-14,3.0
2021,1,Thredbo,4556.0,-0.31428571428571417,-3.0714285714285716,-1.6928571428571428,2.7571428571428576,47.2,27.6,6,3,2021-06-08,2021-06-14,0.0
2021,1,Perisher,6003.0,2.642857142857143,-1.8,0.4214285714285714,4.442857142857143,113.80000000000001,62.2,2,1,2021-06-08,2021-06-14,3.0
2021,1,Charlotte Pass,323.0,3.242857142857143,-0.3428571428571428,1.45,3.585714285714286,62.800000000000004,30.0,2,0,2021-06-08,2021-06-14,3.0
2021,2,Mt. Baw Baw,941.0,2.5714285714285716,-0.4571428571428572,1.0571428571428572,3.028571428571429,29.2,21.2,2,0,2021-06-15,2021-06-21,1.0
2021,2,Mt. Stirling,69.0,2.5714285714285716,-1.6142857142857143,0.47857142857142865,4.185714285714286,15.4,11.0,3,1,2021-06-15,2021-06-21,1.0
2021,2,Mt. Hotham,9086.0,0.5,-2.5285714285714285,-1.0142857142857142,3.0285714285714285,18.199999999999996,15.2,5,1,2021-06-15,2021-06-21,1.0
2021,2,Falls Creek,13114.0,1.042857142857143,-1.8571428571428572,-0.40714285714285714,2.9000000000000004,21.2,5.8,6,0,2021-06-15,2021-06-21,1.0
2021,2,Mt. Buller,5269.0,2.5714285714285716,-1.6142857142857143,0.47857142857142865,4.185714285714286,15.4,11.0,3,1,2021-06-15,2021-06-21,1.0
2021,2,Thredbo,8255.0,-0.4714285714285714,-3.6571428571428575,-2.0642857142857145,3.185714285714286,12.2,7.0,5,1,2021-06-15,2021-06-21,1.0
2021,2,Perisher,10901.0,2.7142857142857144,-3.085714285714286,-0.18571428571428572,5.800000000000001,16.599999999999998,8.4,4,0,2021-06-15,2021-06-21,1.0
2021,2,Charlotte Pass,597.0,4.6571428571428575,-0.12857142857142856,2.2642857142857142,4.7857142857142865,19.4,11.0,1,0,2021-06-15,2021-06-21,1.0
2021,3,Mt. Baw Baw,2614.0,3.9857142857142853,-0.15714285714285717,1.9142857142857141,4.142857142857142,28.8,12.6,2,0,2021-06-22,2021-06-28,1.0
2021,3,Mt. Stirling,99.0,2.6142857142857143,-1.2142857142857142,0.7000000000000001,3.8285714285714283,53.6,21.4,2,0,2021-06-22,2021-06-28,3.0
2021,3,Mt. Hotham,16742.0,1.0714285714285714,-2.2285714285714286,-0.5785714285714286,3.3,118.6,74.6,3,3,2021-06-22,2021-06-28,0.0
2021,3,Falls Creek,24383.0,2.0714285714285716,-1.4000000000000001,0.33571428571428574,3.4714285714285715,122.2,77.8,3,0,2021-06-22,2021-06-28,3.0
2021,3,Mt. Buller,17995.0,2.6142857142857143,-1.2142857142857142,0.7000000000000001,3.8285714285714283,53.6,21.4,2,0,2021-06-22,2021-06-28,3.0
2021,3,Thredbo,18301.0,1.1714285714285713,-4.185714285714285,-1.507142857142857,5.357142857142856,98.4,71.0,3,1,2021-06-22,2021-06-28,3.0
2021,3,Perisher,24338.0,3.9142857142857146,-2.8285714285714287,0.5428571428571429,6.742857142857144,149.4,85.2,3,0,2021-06-22,2021-06-28,3.0
